battery_name,cycle,avg_voltage_measured,avg_current_measured,avg_temp_measured,capacity_Ah
b0005,89,3.5618707827727376,-1.9298830859597569,32.081128118597164,1.8336006013972383
b0005,93,3.5617586337260088,-1.9293005284805402,31.84979263289625,1.8228280024686496
b0005,97,3.5597307651083123,-1.9233309877703135,31.465690433362017,1.812175207586179
b0005,101,3.5575937553540915,-1.9284469980320087,31.409348956650316,1.8075461949970868
b0005,105,3.5597237883937995,-1.9231439161693828,31.902247475518077,1.8022830804899914
b0005,109,3.559061771422033,-1.9170149640438081,31.649024294808623,1.7913400516779023
b0005,113,3.557015527748059,-1.922048805055383,31.48874626238971,1.7858124989367077
b0005,117,3.5562481933590964,-1.9162302821549881,31.329995610092634,1.7759383253858907
b0005,121,3.553275652609179,-1.9220800182578983,31.569551201845574,1.7759725572584444
b0005,125,3.556266431640255,-1.9162417890311962,32.111426258867944,1.7707652086120156
b0005,129,3.5563095420140822,-1.9158809823517762,32.271676011112376,1.7651926744498152
b0005,133,3.558950851054106,-1.9114406265753041,31.842291659678658,1.7729389905657806
b0005,135,3.5534418211598053,-1.9158166997544155,31.759815453754253,1.7655929800474257
b0005,139,3.5510121537420285,-1.9151304155635374,31.41911167391793,1.7546456675547353
b0005,143,3.551317608213948,-1.9148485784393636,31.331626572312267,1.74476384104258
b0005,147,3.549003180550162,-1.9144128654409127,31.359341314251374,1.7389904072039604
b0005,149,3.559764834095517,-1.9388813849818083,34.31088483888259,1.7965097542775637
b0005,153,3.5623454342368555,-1.927509725704535,33.43585640373787,1.786079145400265
b0005,157,3.558336657621618,-1.9267185977839403,32.66698125020078,1.7702781045938858
b0005,161,3.554013138622869,-1.9261308349663748,32.284234086913976,1.7599327871687054
b0005,165,3.552376095886298,-1.9202346781375208,32.00739178780946,1.7497810237362108
b0005,169,3.549618661283733,-1.9201011498853633,32.063870718860564,1.7446139779644414
b0005,173,3.54938103086703,-1.914427810545647,32.43754560319043,1.739332644764654
b0005,177,3.5472118680418956,-1.908340706503589,32.16809876635083,1.7292824780137324
b0005,181,3.5467052098640246,-1.902207182631691,32.05752645824972,1.7187036975063659
b0005,185,3.544629653883431,-1.9020484449938708,31.97592092807272,1.7134266007170849
b0005,189,3.5436291614253195,-1.896490767906236,32.21689335291319,1.7089586509245498
b0005,193,3.5444946147995253,-1.895971437908019,32.55632993697177,1.7032212406125418
b0005,197,3.5409201846556857,-1.8899648799839273,32.40048085325998,1.6975261991679158
b0005,201,3.541195668799061,-1.8893703824420507,32.29371860868794,1.6877988764988738
b0005,205,3.540671044783382,-1.877688324343142,32.13607144806779,1.6774339986222815
b0005,209,3.5376048790268775,-1.8831065986697755,32.38268549723498,1.6774870941023607
b0005,213,3.538422485261741,-1.876359921441716,32.308999514276366,1.6666897993965792
b0005,215,3.53928626988912,-1.8709550260104437,32.56636929496716,1.6619360867923925
b0005,219,3.533690170241391,-1.870559986828954,32.465429517518345,1.6568213404083496
b0005,223,3.534367734544494,-1.8640049795794804,32.347056454418095,1.645612158572952
b0005,227,3.5312941932103548,-1.8636932149873204,32.371538940646154,1.6408150096745229
b0005,231,3.5309134771684274,-1.8578203963019067,32.45549347979197,1.6356937368696514
b0005,235,3.5287226893409898,-1.8572160981955346,32.50017194695606,1.6307012505449263
b0005,239,3.52625493581969,-1.8568340008006832,32.50100298369444,1.6250485025889965
b0005,243,3.528684324337005,-1.844888650021881,32.4728927422438,1.6142996998142434
b0005,247,3.525556939424901,-1.8444180038305806,32.50480154634882,1.6094799144091874
b0005,251,3.522680564679373,-1.8438790389835118,32.51218336210202,1.6044824382428686
b0005,255,3.524673458789008,-1.83711254029409,32.45692821941515,1.5933626329738975
b0005,259,3.5213155754526824,-1.8315957075983758,32.447059186431154,1.5887612599653969
b0005,263,3.5180338648646203,-1.8311195242792309,32.328896549662595,1.5878792582768275
b0005,265,3.5236841955396794,-1.8432799764914718,32.844884753601065,1.5984436551475647
b0005,269,3.519146638240668,-1.829798505957538,32.31731555011648,1.5776970242898862
b0005,273,3.516233648608237,-1.8236746835609148,32.06376130177751,1.5678558785764944
b0005,277,3.514773138461639,-1.8176720770210877,32.21997626855924,1.5627662615784155
b0005,281,3.5132992979150073,-1.8179238657973993,32.7120225448885,1.562483823924181
b0005,285,3.514484830704665,-1.8171606739096455,32.94502214735569,1.557729905489294
b0005,289,3.5109677353595243,-1.8110297241968543,32.857549597381336,1.5518456800307165
b0005,293,3.5109358749578012,-1.8094435644526072,32.629663328789654,1.5412008727891533
b0005,297,3.5093930982174153,-1.802653733144349,32.379859014262976,1.5308910958433248
b0005,301,3.5066782411556563,-1.8031542757366414,32.68215852457038,1.5315217305683229
b0005,305,3.5109885623008097,-1.7965666438696486,32.99387423636739,1.5256735972942976
b0005,309,3.510305462695178,-1.7959771394311954,33.045397072111655,1.5205187805525273
b0005,312,3.5222215314850214,-1.8229169917572352,32.856295641052824,1.6087958948626968
b0005,315,3.516349215433127,-1.8294275689587538,33.33950238056361,1.5668314550809261
b0005,319,3.5134397623234963,-1.816317296828028,33.35156485472646,1.551078095716847
b0005,323,3.5151375220090753,-1.8033689952639715,33.147486361012966,1.5353797608257531
b0005,327,3.50830390643132,-1.8026707531194943,33.007275861749356,1.5299541313094065
b0005,331,3.509190808443004,-1.7958941337499832,32.91990812745461,1.519988663484114
b0005,335,3.5068097579555353,-1.7953449635277947,32.99903328622305,1.5149048427857807
b0005,339,3.50609090727422,-1.7893518988259454,33.03772281691292,1.5095787386958601
b0005,343,3.5037157727265953,-1.7883879159763683,33.07740307192613,1.5045733969712243
b0005,347,3.5067479961367156,-1.7815447770741009,33.054679815239886,1.493881427250366
b0005,351,3.5058813026542324,-1.7753115642966961,33.11570360624461,1.488911959575444
b0005,355,3.504168333530808,-1.7742377662318363,33.12942148982364,1.4834122663718428
b0005,359,3.5030568931470634,-1.773860289771637,33.13068131049335,1.4782182274018598
b0005,363,3.4982324882487936,-1.780970241981452,33.200692103297186,1.4889239809323591
b0005,366,3.5065859365661325,-1.7879098523188452,33.78697527817091,1.4991132128309854
b0005,370,3.5014571406979607,-1.780229415660985,33.673365085761986,1.4838242385437712
b0005,374,3.5016583871628097,-1.773101516889421,33.535818118317145,1.4727430412462987
b0005,378,3.4966186408455298,-1.7705879947441514,33.322699821885095,1.4569560449632033
b0005,382,3.4991645719433246,-1.7600629827474803,33.346230327490304,1.4571868502511607
b0005,386,3.4960807773600733,-1.765575132998529,33.64948900485924,1.458055218840905
b0005,390,3.4959014526387993,-1.7588271887545277,33.79269513542103,1.4520907951287763
b0005,394,3.497586979902671,-1.7516428147438297,33.52446663707275,1.4416736828017827
b0005,398,3.4956989619989507,-1.7513097768253418,33.39042251934235,1.4364866182882816
b0005,402,3.492875380810072,-1.7511840784846122,33.67370212742761,1.4364290083124147
b0005,406,3.4955107642336807,-1.7446206812145286,33.91080564765892,1.4310738951484199
b0005,410,3.4942333590450825,-1.7436362428649814,33.7850680599871,1.4259360392023825
b0005,414,3.491197414255986,-1.7425325036061032,33.61126807392733,1.4204462949217045
b0005,418,3.488909408157623,-1.7419837011363046,33.45598581472246,1.415470357024497
b0005,422,3.487376295811431,-1.7421680980861822,33.723267448788484,1.4156331149113452
b0005,426,3.491994243745711,-1.7358413784206181,34.05007636985734,1.4106769846884795
b0005,430,3.49158587889865,-1.7567879869499756,33.889346908026745,1.4364461665584916
b0005,432,3.4955762270464255,-1.7573176114092575,34.067648550088656,1.4412952152996088
b0005,436,3.4938988589692483,-1.742762839332656,33.75168100943646,1.4203868619139048
b0005,440,3.4915916296838394,-1.7352637407600362,33.46482299584788,1.4100106812271782
b0005,444,3.4885729299834787,-1.7344350518111926,33.40210697922145,1.4042264479658144
b0005,448,3.4869021151089834,-1.7280392046289716,33.41068891771223,1.3997633708258226
b0005,452,3.4855485210036425,-1.7326888725308258,33.38984948261314,1.3943184563002686
b0005,456,3.4838912547260388,-1.7260735249920125,33.3700433438796,1.3892308948254253
b0005,460,3.483198941484065,-1.7195393742714096,33.27215987470977,1.3834518450369389
b0005,464,3.483627444709889,-1.7185829844462923,33.222444215660225,1.3782684269540966
b0005,468,3.480172442538601,-1.717672415155695,33.26207748383125,1.3735323095614382
b0005,472,3.4784521486109754,-1.7177080769362933,33.31202990551653,1.3735327311597758
b0005,476,3.4785782556105507,-1.7109669363015378,33.25287943255863,1.3677444433780948
b0005,480,3.4825195584604574,-1.7184206130755166,33.745054045019884,1.3784217886487131
b0005,482,3.4886823636752835,-1.7260471943596487,33.88841975386692,1.389112693284878
b0005,484,3.4858502383832755,-1.7120216134085062,33.73537569964251,1.372876297695541
b0005,488,3.478794177297152,-1.711022510206629,33.59131052719713,1.3677722711372509
b0005,492,3.4812826020756735,-1.703421414006958,33.32366688599415,1.3573487873323848
b0005,496,3.480352041587074,-1.703574708739156,33.691961507697364,1.3576857657659918
b0005,500,3.4781127815565127,-1.7034912994217157,33.887639684793655,1.357732911221085
b0005,504,3.4765867130506125,-1.7023383270190764,33.67308060941856,1.3523447544464737
b0005,508,3.4733769291841643,-1.7014238498912502,33.411988203265814,1.3472182818356904
b0005,512,3.4726366397371127,-1.6950436046971957,33.29926524979532,1.3420552182990921
b0005,516,3.473439372740961,-1.695057731610264,33.59980731390034,1.3419240651791107
b0005,520,3.4754777099091454,-1.6937809113323188,33.61961195858584,1.3370216786823095
b0005,524,3.4722884821666775,-1.6869434054016965,33.3945201718652,1.3316773779036628
b0005,528,3.471373665098864,-1.686064911294459,33.16734508187535,1.3262466603920797
b0005,532,3.4726160162875095,-1.6795829780331422,33.10962161613893,1.3212629409075134
b0005,536,3.4738146874457905,-1.6797938402923547,33.46501751186519,1.3215880284336625
b0005,540,3.4701426486639693,-1.6851739865098712,33.442619101404404,1.3213681842595952
b0005,544,3.467523652225441,-1.6863812036302581,33.037928170775885,1.326914652801093
b0005,547,3.476752584083926,-1.715777469309528,33.4949493613756,1.363124549025367
b0005,551,3.475895682736913,-1.7007216920098713,33.491363029025784,1.3426278162092733
b0005,555,3.475812179626641,-1.6928138295817337,33.329808599922345,1.3320815777870085
b0005,559,3.4746554404904435,-1.6861104874993167,33.27302769298771,1.3267441995876108
b0005,563,3.472301781313945,-1.6850437850434057,33.229879126701434,1.3216985608757792
b0005,567,3.4729305773503527,-1.678524839793589,33.20860833999321,1.3165198443400024
b0005,571,3.4696192030612285,-1.6839115230941766,33.23611505592626,1.3162512877272114
b0005,575,3.470018470757559,-1.6773783325850857,33.18660088296571,1.310884437942856
b0005,579,3.470762691935287,-1.6764253732061751,33.174058099115534,1.3061443711032887
b0005,583,3.468111467035994,-1.67627880896028,33.253984518546055,1.3064088271479646
b0005,587,3.4648625780221494,-1.6817992883033974,33.3198093248819,1.306491002321972
b0005,591,3.467864133752209,-1.6750812261110135,33.33765795318199,1.3009743020280473
b0005,595,3.464021404592563,-1.675366426273468,33.29076744042025,1.3012305793263121
b0005,599,3.4664623858156745,-1.674487920109521,33.27568841807218,1.2965961647852116
b0005,603,3.46850906693551,-1.6674467270234996,33.32067807371405,1.2911109919997854
b0005,607,3.466806213058136,-1.6674702882406252,33.373149728967185,1.2905176985320308
b0005,611,3.4710707220080397,-1.6888978346592107,33.71351889594897,1.3120709197993343
b0005,613,3.475472204020004,-1.6979281889133206,33.86531768239223,1.328141194467203
b0006,1,3.556946061827572,-1.990533350635129,32.14277785992152,2.0519781081265385
b0006,3,3.5614758013870795,-1.990277542145709,32.29307515705474,2.0418712670544346
b0006,5,3.566752469641321,-1.9899467848963857,32.24414709253608,2.0300171043084827
b0006,7,3.568795337151627,-1.989600928209944,32.14711742429942,2.018580085948515
b0006,9,3.5639705032899403,-1.9895483606575701,32.06687277315468,2.0172218510162856
b0006,11,3.5735512387791406,-1.9901040351037365,32.03447836207717,2.0305663446591478
b0006,13,3.5711391343785897,-1.9900886222380372,32.11157496697372,2.0297370489013926
b0006,15,3.5681507462163045,-1.9891170520197217,32.11257624247177,1.9854187050630598
b0006,17,3.5692834155812436,-1.9892116643905464,32.03566207329278,1.973423880817501
b0006,19,3.563388513484578,-1.989191243247005,31.99527968872302,1.9737886259570327
b0006,21,3.566658719765511,-1.9891317699701738,31.87412757184136,1.962128533051189
b0006,24,3.5687035970122847,-1.9887805507702208,32.120959708576166,1.9400247117914986
b0006,26,3.569207084156356,-1.9887320866401275,32.11021168908644,1.9285530775165485
b0006,28,3.5659271296109383,-1.9887200290368634,31.989061278918147,1.928418570918558
b0006,30,3.5612417270649486,-1.9887874042287874,31.878814448635442,1.9175899796298985
b0006,32,3.557881987836072,-1.9885910895930397,31.767450711024402,1.9057382341713198
b0006,34,3.5628243724377704,-1.9884892463229662,31.789916349636584,1.8947189407468172
b0006,36,3.5591953280168633,-1.9883474274444874,31.82883467218067,1.8840273120718374
b0006,38,3.558090616558098,-1.9774549866256104,31.890449470827836,1.8728747383868773
b0006,41,3.5658994621578533,-1.9892347833261184,31.51177053595285,1.996215523976679
b0006,45,3.5708142093488724,-1.9890474874073774,31.874488497680712,1.9742290079405647
b0006,49,3.5666817833633124,-1.988682950523383,31.539114536389718,1.9623767500160616
b0006,53,3.566839274502584,-1.9885447318884866,31.220866832188786,1.9408946892884762
b0006,57,3.5710519693928755,-1.9885639445355099,31.119005145018033,1.9512435907473282
b0006,61,3.5666308474029793,-1.9880563928902786,31.033244078156734,1.9066881682896233
b0006,65,3.5527392240854914,-1.9772969675547492,31.001249222460967,1.895166750304019
b0006,69,3.5560959755046615,-1.9771693646864965,30.92143474404136,1.884794846926784
b0006,73,3.5504500858303394,-1.9660385076397233,30.929360248207214,1.8724117016983173
b0006,77,3.5460070836403115,-1.9445990482746274,31.008109657930795,1.8505312325915888
b0006,81,3.554257954720065,-1.9769156942357176,30.96779499306422,1.8737175764352936
b0006,85,3.5558574696779788,-1.9997552547832569,31.10097217303459,1.9331123813313036
b0006,89,3.5537306734803207,-1.9884344406296763,31.307368922041046,1.8904733756132892
b0006,93,3.5452650003621513,-1.977131099996694,31.131339987164562,1.8688294500641707
b0006,97,3.538408778928339,-1.965705768920947,30.828713779105055,1.8527708238517413
b0006,101,3.529768831133267,-1.9542494702422437,30.761533072057244,1.8320230283744268
b0006,105,3.5300676840423306,-1.9490605727432448,31.30305692941581,1.8270383247979012
b0006,109,3.5248882875629564,-1.9373547119632697,31.064321446780134,1.810645342960527
b0006,113,3.5190926887152725,-1.9312604088713479,30.96654665282149,1.794550495531948
b0006,117,3.515181023027099,-1.925413982519257,30.826455697992966,1.7846019821641796
b0006,121,3.514029112834161,-1.9198444871883995,31.080769482413956,1.7738621765827403
b0006,125,3.514139684003936,-1.908733158939213,31.69428781742534,1.7637145573048332
b0006,129,3.509578354212467,-1.90276801874341,31.875581783696692,1.7528820236510312
b0006,133,3.5110708693292705,-1.9093247566511211,31.543288143901556,1.7709771149829618
b0006,135,3.515917931585506,-1.930637216793332,31.420983409991017,1.7794744081559897
b0006,139,3.505853407270779,-1.907114151507875,31.15837149963786,1.747197407211332
b0006,143,3.5010379345914444,-1.8953541357988335,31.15661421699882,1.726723356872162
b0006,147,3.4974076626364967,-1.8892713805954209,31.206611383963253,1.7157899192601993
b0006,149,3.5388872766749153,-1.9819359924929794,33.61169282822635,1.8371408002122696
b0006,153,3.5327430295356828,-1.9653277079992455,32.85630077141311,1.821714321139984
b0006,157,3.521214759733266,-1.9470636598230844,32.210981559158874,1.7892919243424719
b0006,161,3.5093111439506672,-1.92416284263864,31.965090081650274,1.7581023234773707
b0006,165,3.50716091973708,-1.9124470439353745,31.744801840189538,1.7426098653438638
b0006,169,3.500928918686389,-1.8950209973545986,31.876564068962463,1.7215121961154376
b0006,173,3.497301989882089,-1.8837082435178907,32.24289319481841,1.7109769242799557
b0006,177,3.4929038301187156,-1.8716651994380058,32.07305565938816,1.6955440841326475
b0006,181,3.488659224822318,-1.8654809345089407,32.030140929891196,1.684909775651439
b0006,185,3.4822930804774015,-1.8592903578575999,31.984935871368254,1.6742345320793135
b0006,189,3.4775756641979827,-1.848156298789804,32.23677365476226,1.6646951820722304
b0006,193,3.4787436506489255,-1.8415742473538441,32.56097148037261,1.6536049161971593
b0006,197,3.4740152461288862,-1.8297533943331727,32.48984985901219,1.6426682094040854
b0006,201,3.4718387718772696,-1.8170860697729954,32.42612199208858,1.6223784982202503
b0006,205,3.463180130644551,-1.8111560774496664,32.29984271249386,1.6170492844368283
b0006,209,3.463469391967206,-1.8113056300795982,32.610757585145336,1.6124970377323613
b0006,213,3.460218051640069,-1.803802475704306,32.25699351958767,1.6011511266668101
b0006,215,3.462574876665621,-1.798243995365904,32.47193402838835,1.5964385988454914
b0006,219,3.4537077937586056,-1.785796380861582,32.40219271195366,1.5806675167220714
b0006,223,3.4514035349888337,-1.7850748194527641,32.30987415652578,1.5748688017464512
b0006,227,3.450781146333252,-1.778591666045787,32.35440526839344,1.5647524037683274
b0006,231,3.4461055724505925,-1.7727874712030285,32.4731363791227,1.5595485907537288
b0006,235,3.4418152533277135,-1.7601807681971697,32.52334649341759,1.5441878165541143
b0006,239,3.4450080159856666,-1.7653027883569699,32.51826482349104,1.5437305229520755
b0006,243,3.4411646879750233,-1.7593486488770236,32.5437072434024,1.538259918891674
b0006,247,3.443620591429828,-1.7526167898737661,32.56222309600736,1.5281442863201555
b0006,251,3.439943269617906,-1.7516949849801622,32.58978020040808,1.5229034733922608
b0006,255,3.43602719305159,-1.7510429704035002,32.57089563557426,1.5175794597013001
b0006,259,3.436309312279291,-1.7388746112390865,32.537854347094196,1.5070493116358477
b0006,263,3.4304702277711536,-1.7386225471395753,32.65645090520509,1.5064330636236287
b0006,265,3.4417311090871063,-1.7870762809520677,33.180785234653264,1.548996250811639
b0006,269,3.4355429213552537,-1.7612682208672186,32.71220835503141,1.5176405465356593
b0006,273,3.4272336842373576,-1.7545532300777185,32.543943889007906,1.5075371997385068
b0006,277,3.4307536518687556,-1.7364250156958492,32.6655410721976,1.4918294499390523
b0006,281,3.430880434209888,-1.7371686757879774,33.160922870564626,1.4920976377600677
b0006,285,3.431984614031654,-1.7358183569582517,33.414445545408455,1.486851823648398
b0006,289,3.426913589626702,-1.7297302660430056,33.3541679486525,1.48110237312027
b0006,293,3.4220422356705145,-1.7278671098991139,33.13634596100404,1.4705025662927205
b0006,297,3.4202687142856667,-1.7269073147637581,32.92241762841388,1.4655201202685288
b0006,301,3.4248208106770663,-1.7211995934038338,33.20338483123576,1.460787451849057
b0006,305,3.4234990883192666,-1.721141114732718,33.53395065406694,1.46055413296155
b0006,309,3.4247420964314865,-1.7200547727480755,33.57679340556269,1.4552215207721073
b0006,312,3.450702139255875,-1.8210481343824243,33.224088400657315,1.6071335458191485
b0006,315,3.4480475429907522,-1.8214457034236045,33.37083344726967,1.5598473929452674
b0006,319,3.4399481891896455,-1.7899159936953069,33.43366634309322,1.528236891165459
b0006,323,3.4341129145012426,-1.7769345930773324,33.28676739403042,1.5125006812443114
b0006,327,3.4325600940363916,-1.7640032117743045,33.14347737377552,1.4966730447316563
b0006,331,3.4270614887575666,-1.7571701008871028,33.11021541795579,1.486634484351638
b0006,335,3.427340316812041,-1.7502670210777267,33.18991802149879,1.476353624168488
b0006,339,3.4234821978884367,-1.7439614243216512,33.26265398635676,1.470677104477166
b0006,343,3.4220957701069374,-1.736850855663561,33.299978841087025,1.4604925117278158
b0006,347,3.421883545422636,-1.7360045229798653,33.31663547841367,1.4549852820116473
b0006,351,3.4195777411151895,-1.7296901170777967,33.39150630507064,1.450020392372788
b0006,355,3.4175281789596474,-1.7287954627467013,33.41522427488497,1.444851906123039
b0006,359,3.4197860540725715,-1.7216729981632184,33.39690850726103,1.4340556958224142
b0006,363,3.4171369298988705,-1.7228162229694663,33.73731993653,1.439531435769052
b0006,366,3.430534714129362,-1.7486639022205694,34.08965316576344,1.4658185968583926
b0006,370,3.425084418097287,-1.7345160724760178,33.99872865937691,1.4451691414208456
b0006,374,3.4171339862792944,-1.7271570233190525,33.907397114007345,1.43386873923012
b0006,378,3.4175214670406024,-1.7305179027385766,33.70518417605219,1.423386702744432
b0006,382,3.4181623236680356,-1.7141443638380731,33.7458832944166,1.4185649545312045
b0006,386,3.4203319359051187,-1.7067823273466602,34.01657212624259,1.408841017466017
b0006,390,3.4192916311692456,-1.7063596521950197,34.175023374593785,1.408160359727264
b0006,394,3.414352330355796,-1.7052696591517467,33.976109677640174,1.402948773771926
b0006,398,3.412701167144591,-1.7046265574439607,33.84150372451663,1.3975309090226602
b0006,402,3.410409522809144,-1.6985503106996724,34.1008464215818,1.3925756122771007
b0006,406,3.414419320260644,-1.6982347588599789,34.34663683304219,1.3922890116308095
b0006,410,3.4131710032395315,-1.6971165805711328,34.216231530637586,1.3873540071549118
b0006,414,3.4107019261975147,-1.6959199401004303,34.04161702016118,1.3818201539365138
b0006,418,3.4089059214760358,-1.695316312095746,33.890212870710734,1.3769665159564828
b0006,422,3.4134080258317576,-1.689038351243322,34.116762412437,1.3717724245843497
b0006,426,3.411221044859533,-1.6892403112189367,34.490493589415046,1.372218227242026
b0006,430,3.4155210852213678,-1.710200761480816,34.23744800906639,1.397823025934638
b0006,432,3.4229838362549785,-1.730244918610445,34.414288860504534,1.4186954287420028
b0006,436,3.414757022019347,-1.7152465923901479,34.16445180476378,1.3975811824988198
b0006,440,3.41435871627236,-1.7013404928191729,33.877146811272176,1.3818832585823015
b0006,444,3.4091886698418046,-1.7004366132157598,33.839566254190565,1.3761879415725535
b0006,448,3.411930366643558,-1.6873533635265776,33.818304796930946,1.3661771378298018
b0006,452,3.4094417183837504,-1.6919294969110734,33.812621135472135,1.361015791180572
b0006,456,3.4081896097479873,-1.685295293957942,33.79894614410012,1.355797685267578
b0006,460,3.40737851449911,-1.6787428835073943,33.702723745621576,1.3501111374066346
b0006,464,3.4085862639015,-1.6712137513430336,33.63562651984647,1.339544834193457
b0006,468,3.404843616147767,-1.6768931248947176,33.690724061796516,1.3403875408846244
b0006,472,3.4081057374178703,-1.6701186583642822,33.71317033815572,1.3348030975400214
b0006,476,3.4091728540380735,-1.6634753413292604,33.65376593260611,1.3292327761391745
b0006,480,3.4110817622184233,-1.6645875549232954,33.983578066068176,1.3345708628231217
b0006,482,3.416748624671715,-1.6918384605140162,33.816348135475515,1.3610448744103025
b0006,484,3.4169689184247174,-1.6711981411684524,33.60692030225909,1.3396078896034227
b0006,488,3.4105763913818787,-1.6632769410531225,33.47350597721994,1.3289378048694331
b0006,492,3.4113335283009314,-1.6559085740676294,33.20917872762011,1.3188356811948503
b0006,496,3.408128334555718,-1.6561009220603313,33.58088963686094,1.3192635374534263
b0006,500,3.4125732422699135,-1.649325950842979,33.764008619560336,1.3139042229125062
b0006,504,3.407693686560287,-1.6481131076816378,33.57003564415372,1.3084733983141865
b0006,508,3.4073499608041957,-1.6402541382604887,33.272050895552354,1.2981995617977025
b0006,512,3.409292163767801,-1.6339151095418003,33.12740933210319,1.2928905327245641
b0006,516,3.4095492354804775,-1.6340244573659815,33.439116773449626,1.2929192013424247
b0006,520,3.410318915287339,-1.632488007933941,33.482874768414376,1.2877751423356176
b0006,524,3.409269478846638,-1.6192610042624405,33.221363070644415,1.2773704442070655
b0006,528,3.4094374435069086,-1.6178242977824624,32.985627389014255,1.2717686320386654
b0006,532,3.403885091976961,-1.6181015728870058,32.97018278153956,1.2722526315430935
b0006,536,3.4065929107527846,-1.6180985297864203,33.310187161384796,1.2721753164511407
b0006,540,3.4095930016592684,-1.6103535053387172,33.23406652671602,1.2618205580252864
b0006,544,3.409409922814414,-1.611644410040853,33.117656712920734,1.2671399171428372
b0006,547,3.4195489282896947,-1.642036497838898,33.784170366860046,1.3035304518009858
b0006,551,3.4151799904187996,-1.6194806393973795,33.806439563441614,1.2772572161212024
b0006,555,3.415459492515909,-1.6048643562670926,33.63735785291911,1.2617387190717129
b0006,559,3.4130336456755868,-1.5916400783224374,33.58195933847607,1.2510590563861026
b0006,563,3.409452435657409,-1.5901105081883435,33.56245583951572,1.2459617170056259
b0006,567,3.4138496008165022,-1.5767754479909835,33.51112675326549,1.2354345105833215
b0006,571,3.4109006721250426,-1.5752626731734423,33.53675907012135,1.2300025083804287
b0006,575,3.4105744140130074,-1.5684640005188113,33.49803069556778,1.2246031154485175
b0006,579,3.409651424735992,-1.5671286757845893,33.516977262709986,1.219827021661056
b0006,583,3.4128578373442537,-1.5537993411647464,33.531923269271225,1.2095179373734568
b0006,587,3.4134509017056525,-1.5521827524962775,33.5676361695843,1.2041987872151727
b0006,591,3.414388187503409,-1.5452652929126824,33.60493096509702,1.1985772156080396
b0006,595,3.412419038813061,-1.5386517708253251,33.54281440778599,1.193591876891355
b0006,599,3.4148103057455175,-1.5169723774339863,33.472459360982775,1.1728232268198058
b0006,603,3.4166177332601,-1.5238501013926742,33.58210389885497,1.1782421199348374
b0006,607,3.4121341541171764,-1.5237928146868023,33.663460510838405,1.177814927864786
b0006,611,3.419700177568569,-1.5391310859398721,33.730546074122294,1.194046422599188
b0006,613,3.4234687742187893,-1.5426703969635054,33.8912822372509,1.2047564083901485
b0007,1,3.522006703394617,-1.8691188840185695,32.6248587514212,1.9186612347965895
